,sentences
1957,"['think', 'lot,', 'particularli', 'retail', 'investor']"
1958,"['right?', 'talk', 'about', 'thi', 'with', 'eric', 'trillion', 'again,', 'know,', 'have', 'your', 'core', 'portfolio', 'passiv']"
1959,['right?']
1960,"['have', 'your', 'your', 'your', 'your', 'whatev', 'passiv', 'core', 'portfolio', 'want,', 'there']"
1961,"['then', 'supplement', 'with', 'these', 'activ', 'exposur']"
1962,"['right?', 'arc,', 'and,', 'know,', 'think', 'when', ""you'r"", 'think', 'about', 'those', 'sort', 'things,', 'make', 'ton', 'sens', 'those', 'longer', 'term', 'view']"
1963,"['mean,', ""that'"", 'come', 'thi', 'podcast', 'neither', 'myself', 'believ', 'that', 'thi', 'gonna', 'be...']"
1964,"['know,', ""we'r"", 'gonna', 'experienc', ""it'"", 'true', 'form', 'next', 'year']"
1965,"['know,', 'thi', 'decad', 'more']"
1966,"['wanna', 'ride', 'wave', 'write', 'invest', 'along']"
1967,"['total', 'think', 'what', 'just', 'said', 'align', 'with', 'fundament', 'view', 'market.']"
1968,"['speaker', 'rebecca,', 'look', 'sort', 'landscape,', ""it'"", 'clear', 'that', 'meta', 'etf', 'take', 'differ', 'flavor', 'when', 'look', 'con', 'constitu', 'these', 'fonts,', 'see', 'similar', 'differ', 'between', 'them?', 'think', ""it'"", 'realli', 'interest', 'go', 'believ', 'audienc', 'realli', 'understand', 'that', 'when', 'talk', 'about', 'fourteen', 'etf', 'alreadi', 'more', 'coming,', 'these', 'appl', 'appl']"
1969,"[""there'"", 'differ', 'among', 'these']"
1970,"['would', 'great', 'kinda', 'break', 'down', 'some', 'similar', 'differ', 'among', 'these', 'etf', 'that', 'exist', 'alreadi']"
1971,"['there', 'that', 'stand', 'that', 'strongli', 'repres', 'quot', 'unquot', 'true', 'alpha,', 'there', 'potenti', 'some', 'that', 'just', 'look', 'like', ""they'r"", 'tri', 'ride', 'hype', 'cycle,', 'some', 'flavor']"
1972,"['speaker', 'etfs,', 'alway', 'advis', 'investor', 'that', 'realli', 'need', 'look', 'under', 'hood']"
1973,"['what', 'index', 'they', 'what', 'methodolog']"
1974,"['instance,', 'round', 'tail', 'ball', 'custom', 'ball', 'meta', 'versu', 'index', 'which', 'compris', 'expert', 'counsel,', 'which', 'map', 'way', 'compani', 'into', 'seven', 'differ', 'categori']"
1975,"['instance,', 'they', 'factor', 'comput', 'power,', 'power', ""that'"", 'use', 'support', 'meta', 'virtual', 'platforms,', 'payment', 'networking,', 'interchang', 'standards,', 'which', 'tool', 'protocol', 'servic', 'oper', 'meta', 'hardwar', 'content']"
1976,"['while', 'those', 'korea', 'instance,', 'have', 'rang', 'compani', 'tech', 'space', 'from', 'cell', 'phone', 'park', 'providers,', 'comput', 'game', 'newspap', 'compani', 'that', 'also', 'manufactur', 'leather', 'garments,', 'content', 'tree', 'corp,', 'etfs,', 'dilig', 'crucial', 'onli', 'wanna', 'know', 'what', 'index', 'track', 'also', 'what', 'replic', 'method', 'fee', 'realli', 'need', 'look', 'total', 'cost', 'ownership', 'just', 'name.']"
1977,"['what', 'oftentim', 'they', 'have', 'issuer', 'come']"
1978,"[""they'r"", 'like,', ""you'r"", 'write', 'about', 'better', 'includ', 'etf']"
1979,"['their', 'etf', 'could', 'anyth', 'text', 'base', 'from', 'artifici', 'intellig', 'cybersecur', 'video', 'game']"
1980,"['when', 'investor', 'ask,', 'know,', 'what', 'should', 'invest', 'realli', 'need', 'your', 'dilig', 'becaus', 'there', 'more', 'than', 'thousand', 'etf', 'there', 'global']"
1981,"['just', 'becaus', 'say', 'meta,', 'truli', 'meta', 'etf.']"
1982,"['think,', 'know,', ""matthew'"", 'done', 'realli', 'good', 'find', 'what', 'meta', 'index', 'should', 'bloomberg', 'index', 'thi']"
1983,"['realli', 'need', 'your', 'deal', 'dilig', 'see', 'what', 'product', 'realli', 'befor']"
1984,"['speaker', 'shout']"
1985,"['bloomberg', 'index', 'bloomberg', 'profession', 'subscrib', ""that'"", 'meta', 'index', 'your', 'termin']"
1986,"['thank', 'rebecca']"
1987,"['full', 'market', 'pitch,', 'know,', ""we'r"", 'go', 'market', 'pitch', 'thi', 'episod']"
1988,"[""it's...""]"
1989,"['know,', 'thi', 'what', 'happen', 'when', 'get,', 'know,', 'colleagu', 'togeth', 'here']"
1990,"['have', 'support', 'product', 'that', ""we'r"", 'building.']"
1991,"['speaker', 'mayb', 'could', 'tell', 'littl', 'about']"
1992,"['speaker', 'mean,', 'happi']"
1993,"['mean,', 'know,', 'index,', 'which', 'know,', 'issuer', ""you'r"", 'interest', 'licensing,', 'feel', 'free', 'reach', 'rebecca', 'anyon', 'index', 'product', 'team,', 'but,', 'know,', 'built', 'basket', 'compani', 'that', 'realli', 'think', 'know,', 'drive', 'really,', 'enabl', 'driver', 'build', 'univers', 'becaus', 'have', 'thi', 'long', 'term', 'vision', 'what']"
1994,"['that', 'realli', 'fuel', 'vision', 'creat', 'basket', 'compani', 'that', 'most', 'leverag', 'that', 'invest', 'cycl']"
1995,"['then', 'that,', 'index', 'team', 'taken', 'that', 'creat', 'bloomberg', 'medi', 'first', 'index,', 'which', 'know,', 'alreadi', 'avail']"
1996,"['and,', 'know,', 'obviously,', 'whole', 'index', 'team,', 'know,', ""we'r"", 'open', 'both', 'know,', 'just', 'vanilla', 'play', 'option', 'also,', 'know,', 'customiz', 'options.']"
1997,"['definit', 'reach', 'and,', 'know,', 'work', 'with', 'that,', 'realli', 'cool', 'product', 'that', 'have']"
1998,"['think', 'know,', 'other', 'thing', 'mention', 'befor', 'that', 'that', 'want', 'dive', 'into,', 'know,', 'mention', 'regard', 'round', 'ball', 'meta', 'fee']"
1999,"['and,', 'know,', 'they', 'start']"
2000,"['believ', 'seventi', 'five', 'basi', 'points,', 'they', 'that', 'about', 'third', 'recent']"
2001,"['when', 'when', 'look', 'broader', 'landscape.']"
2002,"['know', 'thi', 'more', 'passiv', 'phenomenon,', 'there', 'like,', 'race', 'zero']"
2003,"['right?', 'it..']"
2004,"['know,', 'veri', 'quickli', 'becam', 'race', 'zero', 'passiv', 'world']"
2005,"['when', 'look', 'activ', 'look', 'meta,', 'doe', 'them', 'cut', 'their', 'fee', 'give', 'caution', 'for,', 'know,', 'issu', 'term', 'okay.']"
2006,"[""everyone'"", 'get', 'pool,', 'fidel']"
2007,"['ever', ""everyone'"", 'jump', 'concern', 'that', 'some', 'these', 'more,', 'know,', 'nich', 'issuer', 'gonna', 'start', 'pressure?']"
2008,"['speaker', 'think', 'look', 'fourteen', 'etf', 'that', 'have', 'that', 'current', 'have', 'meta', 'part', 'definit']"
2009,"['median', 'expect', 'expens', 'ratio', 'across', 'fourteen', 'current', 'fifti', 'basi', 'point']"
2010,"[""that'"", 'realli', 'consid', 'high', 'standard']"
2011,"['cheapest', 'current', 'fifteen', 'basi', 'point', 'evolv', 'canada,', 'most', 'expens', 'percent', 'coupon', 'select', 'taiwan']"
2012,"[""there'"", 'definit', 'room', 'move', 'fees,', 'interest', 'thing', 'note', 'that', 'asia,', 'fee', 'gener', ""don't"", 'matter', 'much.']"
2013,"['fee', 'usual', 'much', 'higher', 'than', 'they', 'becaus', 'asia,', 'need', 'retro', 'fee', 'rebat']"
2014,['issuer']
2015,"[""there'"", 'distribut', 'channel', 'peopl', 'some', 'fee']"
2016,"['while', 'fee', 'have', 'come', 'down', 'becaus', ""don't"", 'thi', 'retro', 'session', 'fee', 'rebat', 'distribut', 'channel']"
2017,"[""don't"", 'think', 'that', 'fee', 'matter', 'much', 'asian', 'investors.']"
2018,"['realli', 'depend', 'where', 'list', 'becaus', 'thi', 'global', 'product', 'that', 'investor', 'asia', 'instance,', ""don't"", 'realli', 'look', 'feed']"
2019,"['they', 'look', 'more', 'branding,', 'what', 'product?', 'interest', 'thi', 'while', 'have', 'more', 'option']"
2020,"['look', 'etf', 'globally,', 'market', 'usual', 'account', 'sixti', 'seventi', 'percent', 'market', 'share', 'term', 'asset', 'under', 'manag']"
2021,"['asia', 'pacific,', 'onli', 'percent', 'total', 'market', 'share.']"
2022,"['asian', 'investors,', 'what', 'they', 'consid', 'gonna', 'veri', 'differ', 'what', 'investor', 'europ', 'consid']"
2023,[]
2024,"['think', 'product', 'issuer,', 'when', ""you'r"", 'look', 'launch', 'products,', 'need', 'see,', 'know,', 'targeting?', 'what', 'method', 'that', 'want', 'becaus', 'each', 'region', 'differ']"
2025,"['think', 'fee', 'will', 'come', 'down,', 'certain', 'regions,', 'like,', 'instance,', 'hong', 'call.']"
2026,"['averag', 'nineti', 'basi', 'points,', ""they'r"", 'super', 'successful,', 'they', ""don't"", 'have', 'reduc', 'their', 'fee']"
2027,"['while', 'same', 'product', 'that', 'would', 'excess', 'hustl', 'product', 'becaus', 'competition,', 'would', 'drive', 'down', 'less,', 'know,', 'even', 'zero', 'basi', 'point']"
2028,"['look', 'instance,', 'fidelity,', 'want', 'into', 'market']"
2029,"['they', 'launch', 'etf', 'that', 'zero', 'manag', 'fee', 'simpli', 'becaus', 'they', 'want', 'asset']"
2030,"['definit', 'think', 'fee', 'will', 'come', 'down,', 'depend', 'region', 'product', 'that', ""they'r"", 'launching.']"
2031,"['speaker', 'with', 'much', 'momentum', 'twenti', 'twenti']"
2032,"['rebecca,', 'know,', 'have,', 'course,', 'meta,', 'facebook,', 'just', 'get', 'ticker', 'meta,', 'meta', 'now,', 'previou', 'meta', 'meta', 'ball', 'index', 'continu', 'grow']"
2033,"['more', 'etf', 'coming,', 'talk', 'about', 'fidel', 'come']"
2034,"['know,', 'have', 'bloomberg', 'index,', 'which', 'will', 'like', 'bring', 'more', 'etf', 'that', 'base', 'index']"
2035,"['what', 'kind', 'highlight', 'that', 'project', 'twenti', 'twenti', 'when', 'come', 'to...']"
2036,"['when', 'come', 'etf,', 'player', 'that', 'think', 'go', 'shape', 'year', 'then', 'more', 'broadly,', 'think', 'wider', 'econom', 'landscap', 'decline,', 'decreas', 'tech', 'stock', 'over', 'last', 'month', 'half?', 'will', 'shape', 'convers', 'remaind', 'year.']"
2037,"['speaker', 'think', 'from', 'product', 'perspective,', ""we'r"", 'current', 'fourteen..']"
2038,"['pure', 'etf', 'point', 'billion', 'asset', 'under', 'manag']"
2039,"['year,', 'could', 'easili', 'thi', 'be', 'doubl', 'that']"
2040,"['more', 'than', 'thirti', 'pure', 'meta', 'etfs,', 'more', 'than', 'five', 'billion', 'asset']"
2041,"['think', ""we'r"", 'gonna', 'start', 'see', 'more', 'interest', 'products.']"
2042,"['instance,', 'leverag', 'invers']"
2043,"['meta', 'etf', 'come']"
2044,"['also', 'expect', 'other', 'sector', 'merg']"
2045,"['instance,', 'social', 'media', 'game', 'commerc']"
2046,"['these', 'etf', 'consid', 'rebrand', 'themselv', 'meta', 'etfs.']"
2047,"[""there'"", 'alreadi', 'talk', 'amongst', 'some', 'video', 'game', 'issuer', ""they'r"", 'like,', 'know,', 'instead', 'call']"
2048,"['game', 'etf,', 'call', 'meta', 'instanc']"
2049,"['think', ""we'r"", 'gonna', 'definit', 'thi', 'asset', 'grow', 'more', 'product', 'be', 'launch']"
2050,"['think', 'mention', 'thi', 'begin']"
2051,"['when', 'look', 'meta,', 'know,', ""it'"", 'just', 'trend.']"
2052,"[""it'"", ""it'"", 'combin', 'share', 'virtual', 'space', 'commerce,', 'video', 'games,', 'social', 'media,', 'think', 'etf', 'go', 'replic', 'that']"
2053,"['could', 'potenti', 'synergi', 'amongst', 'etfs.']"
2054,"['speaker', 'yeah']"
2055,"[""it'"", ""it'"", 'interest', 'point', 'mentioned,', 'know,', ""i'v"", 'been', ""i'v"", 'been', 'talk', 'time', 'about', 'about', 'thi', 'with', 'with,', 'know,', 'with', 'with', 'differ', 'peopl', 'know,', 'back', 'into', 'thousand,', 'start', 'technolog', 'company,', ""you'r"", 'internet', 'compani']"
2056,"['right?', 'then', 'was,', 'like,', 'start', 'compani', 'thousand,', ""you're,"", 'know,', ""you'r"", 'mobil', 'compani']"
2057,"['think', 'now,', 'think', ""we'r"", 'gonna', 'move', 'into', 'trend', 'where', 'compani', 'just', 'gonna', 'start', 'call', 'themselv', 'advers', 'company.']"
2058,"['mean,', 'super', 'social,', 'have', 'defin', 'super', 'social', 'last', 'twenti', 'month', 'sinc', 'start', 'compani']"
2059,"['think', 'mani', 'more', 'compani', 'refer', 'themselv', 'advers', 'company,', 'think', ""we'r"", 'gonna', 'see,', 'least', 'thi', 'kind', 'project', 'that', 'might', 'start', 'see', 'mani', 'etfs,', 'said,', 'onli', 'launch', 'meta', 'etf,', 'retrofit', 'themselv', 'becaus', 'the..']"
2060,"['what', 'includ', 'meta', 'quot', 'unquote,', 'technologies,', 'product', 'servic', 'like', 'go', 'grow', 'beyond', 'consum', 'industri', 'applications,', 'enterpris', 'applic']"
2061,"['obviously,', 'fantast', 'convers', 'recently,', 'which', 'will', 'live', 'soon', 'with,', 'know,', 'omni', 'simul', 'nvidia']"
2062,"['know', 'that', 'much', 'bigger', 'than', 'just', 'bunch', 'entiti', 'game', 'roblox.']"
2063,"[""we'r"", 'talk', 'about', 'across', 'board', 'shift', 'paradigm', 'shift']"
2064,"['world', 'technolog', 'what', 'mean', 'build', 'these', 'next', 'gener', 'applic']"
2065,"['think', 'what', ""you'r"", 'say', 'total', 'realist', 'from', 'expert', 'point', 'view']"
2066,"['would', 'would', 'person', 'surpris', 'twenti', 'twenti', 'two,', 'will', 'have', 'doubl', 'amount', 'etf', 'avail', 'market', 'doubl', 'valu', 'asset', 'under', 'manag']"
2067,"['matthew,', 'what', 'think?']"
2068,"['speaker', 'think', 'everyth', 'just', 'said,', 'gonna', 'jump', 'mention,', 'know,', 'from', 'nvidia']"
2069,"['glad', 'becaus', 'think', 'same', 'exact', 'thing,', 'know,', 'becaus', 'rebecca', 'head', 'right']"
2070,"[""we'r"", 'see', 'meta', 'emerg', 'game', 'sector']"
2071,"['and,', 'know,', 'thi', 'what', 'mark', 'petit', 'say']"
2072,['right?']
2073,"['when', 'spoke', 'with', 'earli', 'podcast', 'that', 'know,', 'real', 'time', 'three', 'kind', 'core', 'technologies,', 'game', 'compani', 'have', 'most', 'experi', 'use']"
2074,"['clearly,', 'make', 'sens', 'that', 'meta', 'emerg', 'game', 'sector']"
2075,"['then', 'go', 'forward,', 'know,', 'perm', 'into', 'other', 'sectors,', ""we'r"", 'gonna', 'thi', 'takeoff', 'way', 'that', ""can't"", 'even', 'imagin']"
2076,['mean..']
2077,"['thi', 'what', 'get']"
2078,"[""it'"", 'like,', ""would'v"", 'have', 'ask', 'someon', 'look..']"
2079,"['know,', 'to..']"
2080,"[""would'v"", 'have', 'show', 'them', 'instagram', 'twenti', 'year', 'ago,', 'they', ""would'v"", 'have', 'said', 'what', 'heck', 'thi', 'thing']"
2081,"['like,', 'could', 'never', 'imagin', 'thi', 'ever', 'be', 'thing,', 'when', 'look', 'ahead', 'look', 'where', 'thi', 'know,', 'possibl', 'pretti', 'much', 'endless,', 'revolutionize,', 'mention', 'commerc', 'industrial,', 'know,', 'everi', 'everi', 'singl', 'aspect', 'economi']"
2082,"['thi', 'what', 'matt', 'ball', 'kind', 'allud']"
2083,"['great', 'bloomberg', 'interview', 'quot', 'jensen', 'huang', 'from', 'nvidia']"
2084,"['basic', 'saying,', 'know,', 'even', 'internet', 'today,', 'digit', 'economi', 'still', 'onli', 'slice', 'global']"
2085,"['meta', 'that', 'next', 'step', 'realli', 'bring', 'thing', 'that', 'still', 'brick', 'mortar', 'thing', 'that', 'still', 'physic', 'good', 'into', 'digit', 'world', 'increas', 'digit', 'share', 'global', 'gdp,', 'which', 'north', 'eighti', 'trillion,', 'possibl', 'nineti', 'trillion', 'dollar']"
2086,"['know,', 'clearly,', 'opportun', 'insan', 'larg', 'start', 'realiz', 'differ', 'applic', 'these', 'technologies.']"
2087,"['speaker', 'here', 'food', 'thought']"
2088,"['right?', 'matthew,', 'you..']"
2089,"[""you'v"", 'done', 'great', 'last', 'year', 'bloomberg', 'gone', 'kind', 'lay', 'potenti', 'total', 'address', 'market', 'over', 'next', 'sever', 'year']"
2090,"['think', 'someth', 'around', 'eight', 'hundr', 'billion', 'dollar', 'market', 'size.']"
2091,"['right?', 'think', 'about', 'market', 'size', 'total', 'address', 'market', 'slightli', 'differently,', 'and,', 'know,', 'then', 'figur', 'afterwards,', 'econom', 'valu']"
2092,"['have', 'about', 'roughli', 'eight', 'billion', 'peopl', 'around', 'world']"
2093,"[""let'"", 'assum', 'meta', 'go', 'someth', 'that', 'access', 'with', 'internet', 'connection,', 'pretti', 'powerful,', 'consum', 'devic']"
2094,['right?']
2095,"['some', 'countries,', ""it'"", 'gonna', 'mobil', 'phone,', 'game', 'console,', 'autonom', 'vehicle,', 'space', 'cheap', 'know']"
2096,"['right?', ""let'"", 'assum', ""there'"", 'almost', 'billion', 'billion', 'peopl', 'around', 'world']"
2097,"[""let'"", 'assum', 'meta', 'over', 'next', 'half', 'decad', 'decad']"
2098,"[""he'"", 'gonna', 'have', 'five,', 'billion', 'peopl', 'access', 'meta', 'experi', 'meta', 'applications.']"
2099,"[""here'"", 'beauti', 'thing']"
2100,"['when', 'think', 'about', 'meta,', 'becaus', ""we'r"", 'go', 'larg', 'extent', 'experi', 'avatar,', 'onli', 'gonna', 'have', 'avatar']"
2101,"['right?', 'jonathan,', 'gonna', 'have..']"
2102,"['alreadi', 'planning.']"
2103,"['design', 'ident', 'everi']"
2104,"['gonna', 'have', 'multipl', 'ident']"
2105,"['might', 'have', 'five', 'differ', 'avatar', 'that', 'live', 'exist', 'interact']"
2106,"['when', 'think', 'about', 'total', 'address', 'market', 'from', 'number', 'user', 'think', 'meta', 'could', 'potenti', 'have', 'more', 'than', 'hundr', 'billion', 'person', 'that', 'live', 'interact,', 'engage,', 'consum']"
2107,"[""we'r"", 'gonna...']"
2108,"['gonna', 'want', 'take', 'care', 'avatar']"
2109,"['gonna', 'wanna', 'give', 'them', 'appear']"
2110,"['gonna', 'wanna', 'send', 'them', 'learn', 'play', 'concert', 'meta', 'play', 'sport']"
2111,"['when', 'think', 'about', 'that', 'thi', 'way,', ""let'"", 'assum', 'have', 'meta', 'with', 'more', 'than', 'hundr', 'billion', 'constitu', 'users,', 'matter', 'could', 'like', 'size', 'economi', 'that', 'trillion']"
2112,"[""don't"", 'think', ""that'"", 'crazi', 'assume.']"
2113,"['subscrib', 'world', 'that', 'humans,', 'go', 'live', 'universe,', 'just', 'real', 'people,', 'also', 'with', 'multipl', 'ident', 'that', 'manifest', 'avatars.']"
2114,"['speaker', 'love', 'that']"
2115,"['love', 'that', 'idea', 'know,', 'back,', 'know,', 'those', 'hundr', 'billion', 'need', 'invest', 'etf.']"
2116,"['speaker', 'so..']"
2117,"['mayb', ""we'r"", 'gonna', 'recogn', 'interesting.']"
2118,"['speaker', 'thi', 'your', 'thought', 'anoth', 'day,', 'what', 'does..']"
2119,"['what', 'etf', 'look', 'like', 'meta?']"
2120,"['thi', 'thi', 'been', 'fantast', 'stick', 'conversation,', 'rebecca']"
2121,"['thank', 'much', 'join', 'thi', 'rainy,', 'cloudy,', 'gross', 'cold', 'morn', 'hong', 'kong.']"
2122,"['last', 'thoughts?']"
2123,"['speaker', 'definit', 'your', 'comment', 'jona', 'have', 'multipl', 'avatar', 'realli', 'show', 'that', 'meta', 'endless', 'possibl']"
2124,"['like', 'everyon', 'befor', 'thi', 'podcast', 'said,', 'know,', ""don't"", 'realli', 'know', 'what', 'goal', 'what', 'look', 'like', 'five', 'year']"
2125,"[""there'"", 'definit', 'room', 'growth', 'with', 'mani', 'option']"
2126,"['think', 'look', 'that', 'space']"
2127,"['look', 'what', 'issuer', 'doing.']"
2128,"[""everyone'"", 'still', 'tri', 'figur', 'out,', 'know,', 'what', 'meta', 'into', 'issuer', 'know,', 'use', 'their', 'custom', 'index', 'fidel', 'launch', 'their', 'fidel', 'meta', 'index']"
2129,"[""there'"", 'definit', 'room', 'growth,', ""there'"", 'also', 'room', 'synergies,', 'potenti', 'merges,', 'know,', 'combin', 'etf']"
