,sentences
2154,"['thank', 'much', 'rebecca', 'everyone']"
2155,"['thanks', 'listening']"
2157,"['metaverse', 'boom', 'mario', 'stefanidis']"
2158,"['meta', 'emerging', 'next', 'technology', 'platform', 'attracting', 'online', 'game', 'maker', 'social', 'network', 'plenty', 'investment']"
2159,"['share', 'lot', 'hype', 'surrounding', 'meta', 'also', 'lot', 'substance', 'development', 'exciting', 'trend']"
2160,"['podcast', 'series', 'meta', 'brought', 'bloomberg', 'intelligence']"
2161,"['break', 'biggest', 'development', 'bring', 'interesting', 'mind', 'building', 'investing', 'experiencing', 'meta']"
2162,"['welcome', 'latest', 'edition', 'meta', 'brought', 'bloomberg', 'intelligence', 'matthew']"
2163,"['senior', 'equity', 'research', 'analyst', 'bloomberg', 'intelligence', 'host', 'ross', 'friedman', 'founder', 'super', 'social']"
2164,"['company', 'making', 'game', 'experience', 'meta', 'starting', 'roblox']"
2165,"['super', 'excited', 'recording', 'today', 'really', 'interesting', 'guest', 'know', 'know', 'obviously', 'come', 'financial', 'industry', 'view', 'looking', 'meta', 'versus', 'know']"
2167,['yeah']
2169,"['love', 'schumer', 'interested', 'analyst', 'well', 'financial', 'side', 'know', 'really', 'excited', 'bring', 'mario', 'stephan']"
2170,"['vice', 'president', 'research', 'round', 'hill', 'investment']"
2171,"['super', 'know', 'super', 'successful', 'really', 'right', 'gate', 'tracking']"
2172,"['know', 'playing', 'roadblock', 'year', 'great', 'guest', 'kinda', 'give', 'user', 'experience', 'also', 'market', 'experience', 'welcome', 'mario']"
2173,['yeah']
2174,"['thanks', 'much', 'honest', 'script', 'speak']"
2175,"['know', 'webinar', 'couple', 'know', 'probably', 'almost', 'year', 'know', 'looking', 'know', 'roadblock', 'opportunity']"
2176,"['think', 'thing', 'like', 'talk', 'guest', 'brought', 'podcast', 'know', 'really', 'important', 'question', 'said', 'time']"
2177,"['sound', 'simple', 'quite', 'important', 'know', 'work', 'matt', 'ball', 'creating', 'guy', 'super', 'successful']"
2178,"['ball', 'round', 'hill']"
2179,"['gonna', 'butcher', 'name', 'correct']"
2180,"['ball', 'around', 'home', 'meta']"
2181,"['meta', 'ticker']"
2182,"['guy', 'done', 'work', 'defining', 'meta']"
2183,"['could', 'kinda', 'know', 'give', 'analysis', 'overview', 'guy', 'define', 'constructing', 'portfolio']"
2184,"['think', 'importantly', 'also', 'meta']"
2185,"['think', 'really', 'important', 'point', 'make', 'well']"
2186,['sure']
2187,"['great', 'question', 'started']"
2188,"['think', 'simplest', 'term', 'meta', 'versus', 'going', 'successor', 'current', 'internet', 'going', 'inter', 'inter', 'synchronous', 'persistent', 'series', 'virtual', 'space', 'bridge', 'digital', 'physical', 'world']"
2189,"['know', 'meta', 'right', 'beyond', 'current', 'reach', 'technological', 'limitation', 'company', 'particularly', 'gaming', 'company', 'created', 'experience', 'within', 'music', 'gaming', 'sporting', 'event', 'going', 'define', 'kind', 'outer', 'layer', 'meta']"
2190,"['know', 'going', 'little', 'deeper']"
2191,"['also', 'infrastructure', 'layer', 'technology', 'layer', 'networking', 'layer', 'need', 'built', 'first', 'experience', 'eventually', 'live', 'able', 'facilitate', 'million', 'concurrent', 'player', 'meta', 'ambition']"
2192,"['think', 'nutshell', 'meta', 'inter', 'persistent']"
2193,"['synchronous', 'successor', 'current', 'internet']"
2194,"['term', 'think', 'common', 'misconception', 'meta', 'versus', 'virtual', 'reality']"
2195,"['people', 'think', 'headset', 'world', 'like', 'chat', 'example', 'meta']"
2196,"['really', 'chat', 'maybe', 'playing', 'couple', 'dozen', 'people', 'latency']"
2197,"['interoperability', 'ability', 'world', 'synchronous', 'discreet', 'standalone', 'world']"
2198,"['know', 'meta']"
2199,"['virtual', 'world', 'digital', 'world', 'either']"
2200,"['meta', 'going', 'span', 'physical', 'virtual', 'world', 'even', 'experience', 'like', 'stuff', 'nintendo', 'example', 'something', 'envision', 'seeing', 'meta']"
2201,"['think', 'great', 'point']"
2202,"['think', 'important', 'home']"
2203,"['know', 'virtual', 'world', 'look', 'disney', 'world', 'angeles', 'star', 'war', 'know', 'theme', 'park', 'unity', 'real', 'time', 'three', 'software', 'enhance', 'physical', 'world']"
2204,['also']
2205,"['know', 'maybe', 'realize', 'said', 'disney', 'plus', 'meta']"
2206,"['meta', 'screen', 'device']"
2207,"['anything', 'enabled', 'real', 'time', 'three']"
2208,"['think', 'really', 'important', 'point', 'made']"
2209,['yeah']
2210,"['misconception', 'meta', 'versus', 'particularly', 'hear', 'private', 'company', 'like', 'disney', 'saying', 'gonna', 'create', 'meta']"
2211,"['like', 'sure', 'disney', 'world', 'awesome', 'experience', 'within', 'meta']"
2212,"['disney', 'meta']"
2213,"['maybe', 'talk', 'little', 'line', 'talk', 'china', 'role', 'meta', 'going', 'would', 'argue', 'china', 'also', 'cannot', 'create', 'meta']"
2214,"['think', 'need', 'global', 'cooperation', 'meta', 'going', 'single', 'entity', 'rather', 'number', 'disparate', 'event']"
2215,['yeah']
2216,"['think', 'think', 'definitely', 'interesting', 'topic', 'kind', 'unpack', 'highly', 'disputed', 'course', 'given', 'parallel', 'internet', 'china', 'created', 'kind', 'almost', 'cyber', 'wall', 'think', 'gonna', 'definitely', 'interesting', 'look', 'either', 'later', 'conversation', 'separate', 'conversation', 'matt', 'definitely', 'interested', 'unpacking', 'china', 'angle', 'come']"
2217,"['know', 'going', 'back', 'thing', 'constitute', 'emerges', 'know', 'think', 'thing', 'continuously', 'discus', 'podcasts', 'opportunity', 'fact', 'meta', 'also', 'next', 'frontier', 'social', 'human', 'experience', 'internet', 'manifested', 'know', 'real', 'time', 'three', 'large', 'scale', 'environment', 'know', 'someone', 'like', 'mario', 'playing', 'roblox', 'long', 'time', 'also', 'gamer', 'know', 'think', 'make', 'sense', 'think', 'especially', 'kind', 'core', 'user', 'emerged', 'premier', 'meta', 'consistent', 'meta', 'platform', 'like', 'roblox']"
2218,"['next', 'question', 'perspective', 'user', 'also', 'analyst', 'platform', 'evolved', 'time', 'importantly', 'evolution', 'elevate', 'platform', 'versus', 'gaining', 'platform', 'give', 'historic', 'view', 'evolved', 'time']"
2219,"['also', 'take', 'stab', 'next', 'several', 'year', 'could', 'look', 'like', 'platform', 'know', 'race', 'moon', 'elon', 'race', 'mar', 'elon', 'musk', 'bezos', 'race', 'member', 'interested', 'personally']"
2220,"['take', 'came', 'going', 'regard', 'know', 'emerging', 'platform']"
2221,['yeah']
2222,"['think', 'first', 'thing', 'could', 'thought', 'like', 'experience']"
2223,"['think', 'internet', 'point', 'late', 'ninety', 'early', 'thousand', 'even', 'dozen', 'people', 'could', 'interact']"
2224,"['land', 'anymore', 'know', 'actual', 'internet', 'evolutionary', 'point', 'development', 'point']"
2225,"['look', 'game', 'like', 'second', 'life', 'example', 'game', 'really', 'ahead', 'time', 'never', 'forum', 'could', 'customize', 'digital', 'avatar', 'number', 'world', 'wanted', 'talk', 'friend', 'also', 'people', 'never', 'forge', 'friendship']"
2226,"['mean', 'even', 'wedding', 'game', 'right', 'also', 'term', 'thriving', 'economy', 'digital', 'parcel', 'real', 'estate', 'second', 'life', 'getting', 'sold', 'ten', 'thousand', 'dollar']"
2227,"['think', 'second', 'life', 'good', 'defining', 'characteristic', 'game', 'going', 'forward', 'would', 'need', 'kind', 'delve', 'meta', 'state']"
2228,"['think', 'roadblock', 'came', 'thousand', 'super', 'first', 'popular', 'like', 'roll', 'work', 'came']"
2229,"['think', 'thousand', 'four']"
2230,"['great', 'defining', 'vision', 'still', 'early']"
2231,"['joined', 'roblox', 'thousand', 'seven']"
2232,"['think', 'first', 'first', 'seventy', 'thousand', 'user']"
2233,"['even', 'remember', 'platform', 'hitting', 'hundred', 'thousand', 'user', 'came', 'like', 'subsequent', 'year']"
2234,"['really', 'really', 'slow']"
2235,"['level', 'capped', 'eight', 'twelve', 'people']"
2236,"['type', 'untapped', 'necessity', 'need', 'significant', 'latency', 'problem', 'really', 'really', 'good', 'implementing', 'building', 'block', 'roadblock', 'utilizes', 'compensate', 'creator', 'think', 'number', 'year', 'gonna', 'half', 'billion', 'dollar']"
2237,"['like', 'even', 'fathom', 'back', 'late', 'thousand']"
2238,"['level', 'part', 'created', 'admins', 'moderator', 'website']"
2239,"['popular', 'level', 'remember', 'made', 'mod']"
2240,"['full', 'fledged', 'user', 'generated', 'economy', 'span', 'cosmetic', 'item', 'also', 'span', 'level', 'even', 'advertise', 'level', 'roadblock', 'robot', 'think', 'awesome']"
2241,"['really', 'come', 'long']"
2242,"['excited', 'roblox']"
2243,"['think', 'beta', 'seven', 'hundred', 'player', 'play', 'concurrently']"
2244,"['really', 'getting']"
2245,"['play', 'level', 'roblox', 'separate', 'server', 'separated', 'server', 'running', 'instance', 'also', 'level', 'well']"
2246,"['adopt', 'sword', 'fighting', 'game']"
2247,"['need', 'physically', 'leave', 'rejoin', 'entire']"
2248,"['entirely', 'group', 'people']"
2249,"['think', 'interoperability', 'aspect', 'going', 'important', 'thing', 'tackle']"
2250,"['whoever', 'successfully', 'going', 'open', 'door', 'number', 'joint', 'experience', 'come', 'together', 'create', 'full', 'fledged', 'economy', 'full', 'fledged', 'social', 'medium', 'platform', 'well']"
2251,"['think', 'saying', 'resonates', 'really', 'well', 'craig', 'talking', 'last', 'episode', 'talked', 'would', 'love', 'vision', 'open', 'inter', 'opera', 'meta', 'need', 'build', 'technology', 'first', 'everything', 'saying', 'totally', 'aligned', 'know', 'said', 'still', 'first', 'inning']"
2252,"['even', 'know', 'first']"
2253,"['might', 'even', 'bottom', 'first', 'inning']"
2254,"['know', 'know', 'long', 'make', 'know', 'massive', 'scale', 'immersive', 'experience', 'within', 'closed', 'ecosystem', 'even', 'think', 'opening']"
2255,"['think', 'really', 'important', 'point', 'people', 'understand']"
2256,"['know', 'hype', 'matter', 'today']"
2257,"['heck', 'podcast']"
2258,"['know', 'underscore', 'hype', 'also', 'know', 'development', 'need', 'done', 'realize', 'vision']"
2259,"['hundred', 'percent']"
2260,"['totally', 'echo', 'saying']"
2261,"['wanna', 'comment', 'thing', 'mario', 'mentioned', 'audience', 'really', 'interesting']"
2262,"['think', 'notion', 'massive', 'multiplayer', 'online', 'game', 'environment']"
2263,['right']
2264,"['sure', 'bunch', 'people']"
2265,"['listening', 'podcast', 'podcasts', 'plague', 'legend', 'world', 'warcraft', 'bunch', 'others']"
2266,"['think', 'meta', 'environment', 'necessarily', 'company', 'building', 'platform']"
2267,"['like', 'roblox']"
2268,"['obviously', 'know', 'effort', 'company', 'gonna', 'talk', 'minute']"
2269,"['think', 'also', 'interesting', 'think', 'massive', 'historically', 'really', 'really', 'large', 'past', 'fifteen', 'twenty', 'year']"
2270,"['could', 'also', 'potentially', 'build', 'meta', 'within', 'game', 'ecosystem']"
2271,"['obviously', 'know', 'epic', 'large', 'think', 'fortnite', 'game', 'becoming', 'become', 'platform', 'later', 'universe', 'recall', 'tweet', 'theme', 'sweeney', 'think', 'couple', 'year', 'someone', 'asked', 'fortnite', 'said', 'moment', 'game', 'asked', 'year']"
2272,"['know', 'think', 'would', 'underestimate', 'underestimated', 'world', 'warcraft', 'world', 'emerged', 'steal', 'million', 'user', 'looking', 'company', 'like', 'riot', 'game']"
2273,"['anyone', 'thing', 'riot', 'game', 'internally', 'conversation', 'mean']"
2274,"['obviously', 'paying', 'attention', 'come']"
2275,"['company', 'come', 'game', 'side', 'versus', 'platform', 'like', 'robo']"
2276,"['yeah', 'know', 'think', 'super', 'fascinating', 'interior', 'moment']"
2277,['yeah']
2278,"['also', 'helpful', 'game', 'fifteen', 'plus', 'year', 'think', 'entering', 'environment', 'instead', 'title', 'released', 'cyclical', 'like', 'annually', 'every', 'year']"
2279,"['developer', 'sticking', 'title', 'number', 'year', 'monetizing', 'game', 'service', 'building', 'layer', 'game', 'technologically', 'create', 'know', 'ever', 'enhancing', 'experience']"
2280,"['think', 'league', 'legend', 'game', 'since', 'thousand', 'nine', 'many', 'player', 'many', 'champion', 'dota', 'highest', 'prized', 'pool', 'esports', 'world', 'popular', 'esports', 'world', 'since', 'thousand', 'thirteen', 'world', 'warcraft']"
2281,"['like', 'said', 'since', 'thousand', 'four']"
2282,"['game', 'significant', 'amount', 'time']"
2283,"['even', 'term', 'first', 'person', 'shooter']"
2284,"['example', 'call', 'duty', 'know', 'call', 'duty', 'launched', 'annually']"
2285,"['activation', 'found', 'success', 'zone', 'service', 'based', 'title']"
2286,"['think', 'developer', 'still', 'clinging', 'launch', 'window']"
2287,"['think', 'gonna', 'revisit', 'start', 'launch', 'individual', 'experience', 'constantly', 'updated', 'service', 'allowed', 'build', 'next', 'meta']"
2288,['yeah']
2289,"['think', 'really', 'important', 'know', 'think', 'know', 'gaming', 'company', 'elevating', 'experience', 'shifting', 'strategy', 'know', 'think', 'nice', 'next', 'question', 'wanted', 'dive', 'wanted', 'give', 'know', 'little', 'time', 'talk', 'index', 'success', 'guy', 'know', 'seem', 'keep', 'daily', 'basis', 'based', 'every', 'morning', 'wake', 'added', 'another', 'hundred', 'million', 'dollar']"
2290,"['like', 'know', 'absolutely', 'bonkers', 'crazy', 'thing', 'guy', 'fantastic', 'guy']"
2291,"['know', 'know', 'think', 'kind', 'construction', 'work', 'matt', 'ball', 'counsel', 'expert', 'done', 'create', 'index', 'know', 'refined', 'strategy', 'really', 'brought', 'creating', 'define', 'meta', 'define', 'meta', 'internet', 'broad', 'description', 'every', 'company', 'earth', 'company', 'every', 'company', 'presence', 'internet']"
2292,"['take', 'much', 'refined', 'approach']"
2293,"['talk', 'know', 'constructed', 'index', 'guy', 'express', 'know', 'strategy', 'refined', 'narrow', 'company', 'fund', 'represent', 'guy', 'think', 'leader', 'meta', 'today']"
2294,['yeah']
2295,"['matthew', 'working', 'index', 'since', 'late', 'twenty', 'twenty']"
2296,"['reference', 'launched', 'june', 'twenty', 'twenty']"
2297,"['really', 'oven']"
2298,"['think', 'question', 'posed', 'index', 'launched', 'today', 'enough', 'company', 'could', 'defined', 'meta', 'company', 'really', 'launch', 'index', 'company', 'deriving', 'revenue', 'meta', 'source']"
2299,"['twenty', 'twenty', 'really', 'showed', 'company', 'explicitly', 'redefining', 'strategy', 'focus', 'meta']"
2300,"['think', 'facebook', 'state', 'change', 'meta', 'platform', 'number', 'endorsement', 'seventh', 'biggest', 'company', 'united', 'state', 'essentially', 'becoming', 'meta', 'first', 'company']"
2301,"['launched', 'june', 'methodology', 'defining', 'meta', 'seven', 'category', 'quickly']"
2302,['computing']
2303,"['company', 'enabling', 'supplying', 'computing', 'power', 'support', 'meta', 'networking', 'company', 'provide', 'connection', 'bandwidth', 'data', 'service', 'consumer', 'virtual', 'platform', 'company', 'develop', 'operate', 'immersive', 'digital', 'simulation', 'world', 'interchange', 'standard']"
2304,"['company', 'creating', 'protocol', 'tool', 'payment', 'content', 'asset', 'identity', 'service', 'hardware']"
2305,"['seven', 'category', 'define', 'index', 'within', 'matthew', 'ball', 'team', 'assign', 'large', 'universe', 'company', 'think', 'thousand', 'company', 'category']"
2306,"['within', 'category', 'company', 'receive', 'rating']"
2307,"['kind', 'composite', 'many', 'category', 'rating', 'category']"
2308,"['composition', 'index']"
2309,"['know', 'time', 'think', 'number', 'constituent', 'index', 'going', 'narrow', 'meta', 'get', 'refined', 'even', 'launching', 'june', 'index', 'fifty', 'company']"
2310,"['last', 'rebalance', 'couple', 'month', 'index', 'believe', 'forty', 'company']"
2311,"['kind', 'index', 'constructed']"
2312,"['behind', 'matthew', 'ball', 'team', 'individual', 'expert', 'counsel', 'wide', 'range', 'experience', 'within', 'meta', 'individual', 'worked', 'facebook', 'valve', 'name']"
2313,['launched']
2314,"['pretty', 'successful', 'gate', 'matt', 'attest', 'launching', 'typically', 'see', 'start', 'volume', 'inflow']"
2315,"['even', 'facebook', 'name', 'change', 'october', 'twenty', 'eighth', 'hundred', 'fifty', 'million', 'inflow', 'fund']"
2316,"['intent', 'purpose', 'going', 'well', 'think', 'announcement', 'really', 'supercharged', 'interest', 'people', 'looking', 'way', 'exposure', 'space', 'really', 'allows', 'diversified', 'manner', 'security', 'selection', 'individual', 'company', 'rather', 'diversified', 'basket', 'contains', 'company', 'become', 'player', 'meta']"
