,sentences
2162,"['welcom', 'latest', 'edit', 'meta', 'brought', 'bloomberg', 'intellig', 'matthew']"
2163,"['senior', 'equiti', 'research', 'analyst', 'bloomberg', 'intellig', 'host', 'ross', 'friedman', 'founder', 'super', 'social']"
2164,"['compani', 'make', 'game', 'experi', 'meta', 'start', 'roblox']"
2165,"['super', 'excit', 'record', 'today', 'realli', 'interest', 'guest', 'know', 'know', 'obvious', 'come', 'financi', 'industri', 'view', 'look', 'meta', 'versu', 'know']"
2167,['yeah']
2169,"['love', 'schumer', 'interest', 'analyst', 'well', 'financi', 'side', 'know', 'realli', 'excit', 'bring', 'mario', 'stephan']"
2170,"['vice', 'presid', 'research', 'round', 'hill', 'invest']"
2171,"['super', 'know', 'super', 'success', 'realli', 'right', 'gate', 'track']"
2172,"['know', 'play', 'roadblock', 'year', 'great', 'guest', 'kinda', 'give', 'user', 'experi', 'also', 'market', 'experi', 'welcom', 'mario']"
2173,['yeah']
2174,"['thank', 'much', 'honest', 'script', 'speak']"
2175,"['know', 'webinar', 'coupl', 'know', 'probabl', 'almost', 'year', 'know', 'look', 'know', 'roadblock', 'opportun']"
2176,"['think', 'thing', 'like', 'talk', 'guest', 'brought', 'podcast', 'know', 'realli', 'import', 'question', 'said', 'time']"
2177,"['sound', 'simpl', 'quit', 'import', 'know', 'work', 'matt', 'ball', 'creat', 'guy', 'super', 'success']"
2178,"['ball', 'round', 'hill']"
2179,"['gonna', 'butcher', 'name', 'correct']"
2180,"['ball', 'around', 'home', 'meta']"
2181,"['meta', 'ticker']"
2182,"['guy', 'done', 'work', 'defin', 'meta']"
2183,"['could', 'kinda', 'know', 'give', 'analysi', 'overview', 'guy', 'defin', 'construct', 'portfolio']"
2184,"['think', 'importantli', 'also', 'meta']"
2185,"['think', 'realli', 'import', 'point', 'make', 'well']"
2186,['sure']
2187,"['great', 'question', 'start']"
2188,"['think', 'simplest', 'term', 'meta', 'versu', 'go', 'successor', 'current', 'internet', 'go', 'inter', 'inter', 'synchron', 'persist', 'seri', 'virtual', 'space', 'bridg', 'digit', 'physic', 'world']"
2189,"['know', 'meta', 'right', 'beyond', 'current', 'reach', 'technolog', 'limit', 'compani', 'particularli', 'game', 'compani', 'creat', 'experi', 'within', 'music', 'game', 'sport', 'event', 'go', 'defin', 'kind', 'outer', 'layer', 'meta']"
2190,"['know', 'go', 'littl', 'deeper']"
2191,"['also', 'infrastructur', 'layer', 'technolog', 'layer', 'network', 'layer', 'need', 'built', 'first', 'experi', 'eventu', 'live', 'abl', 'facilit', 'million', 'concurr', 'player', 'meta', 'ambit']"
2192,"['think', 'nutshel', 'meta', 'inter', 'persist']"
2193,"['synchron', 'successor', 'current', 'internet']"
2194,"['term', 'think', 'common', 'misconcept', 'meta', 'versu', 'virtual', 'realiti']"
2195,"['peopl', 'think', 'headset', 'world', 'like', 'chat', 'exampl', 'meta']"
2196,"['realli', 'chat', 'mayb', 'play', 'coupl', 'dozen', 'peopl', 'latenc']"
2197,"['interoper', 'abil', 'world', 'synchron', 'discreet', 'standalon', 'world']"
2198,"['know', 'meta']"
2199,"['virtual', 'world', 'digit', 'world', 'either']"
2200,"['meta', 'go', 'span', 'physic', 'virtual', 'world', 'even', 'experi', 'like', 'stuff', 'nintendo', 'exampl', 'someth', 'envis', 'see', 'meta']"
2201,"['think', 'great', 'point']"
2202,"['think', 'import', 'home']"
2203,"['know', 'virtual', 'world', 'look', 'disney', 'world', 'angel', 'star', 'war', 'know', 'theme', 'park', 'uniti', 'real', 'time', 'three', 'softwar', 'enhanc', 'physic', 'world']"
2204,['also']
2205,"['know', 'mayb', 'realiz', 'said', 'disney', 'plu', 'meta']"
2206,"['meta', 'screen', 'devic']"
2207,"['anyth', 'enabl', 'real', 'time', 'three']"
2208,"['think', 'realli', 'import', 'point', 'made']"
2209,['yeah']
2210,"['misconcept', 'meta', 'versu', 'particularli', 'hear', 'privat', 'compani', 'like', 'disney', 'say', 'gonna', 'creat', 'meta']"
2211,"['like', 'sure', 'disney', 'world', 'awesom', 'experi', 'within', 'meta']"
2212,"['disney', 'meta']"
2213,"['mayb', 'talk', 'littl', 'line', 'talk', 'china', 'role', 'meta', 'go', 'would', 'argu', 'china', 'also', 'cannot', 'creat', 'meta']"
2214,"['think', 'need', 'global', 'cooper', 'meta', 'go', 'singl', 'entiti', 'rather', 'number', 'dispar', 'event']"
2215,['yeah']
2216,"['think', 'think', 'definit', 'interest', 'topic', 'kind', 'unpack', 'highli', 'disput', 'cours', 'given', 'parallel', 'internet', 'china', 'creat', 'kind', 'almost', 'cyber', 'wall', 'think', 'gonna', 'definit', 'interest', 'look', 'either', 'later', 'convers', 'separ', 'convers', 'matt', 'definit', 'interest', 'unpack', 'china', 'angl', 'come']"
2217,"['know', 'go', 'back', 'thing', 'constitut', 'emerg', 'know', 'think', 'thing', 'continu', 'discuss', 'podcast', 'opportun', 'fact', 'meta', 'also', 'next', 'frontier', 'social', 'human', 'experi', 'internet', 'manifest', 'know', 'real', 'time', 'three', 'larg', 'scale', 'environ', 'know', 'someon', 'like', 'mario', 'play', 'roblox', 'long', 'time', 'also', 'gamer', 'know', 'think', 'make', 'sens', 'think', 'especi', 'kind', 'core', 'user', 'emerg', 'premier', 'meta', 'consist', 'meta', 'platform', 'like', 'roblox']"
2218,"['next', 'question', 'perspect', 'user', 'also', 'analyst', 'platform', 'evolv', 'time', 'importantli', 'evolut', 'elev', 'platform', 'versu', 'gain', 'platform', 'give', 'histor', 'view', 'evolv', 'time']"
2219,"['also', 'take', 'stab', 'next', 'sever', 'year', 'could', 'look', 'like', 'platform', 'know', 'race', 'moon', 'elon', 'race', 'mar', 'elon', 'musk', 'bezo', 'race', 'member', 'interest', 'person']"
2220,"['take', 'came', 'go', 'regard', 'know', 'emerg', 'platform']"
2221,['yeah']
2222,"['think', 'first', 'thing', 'could', 'thought', 'like', 'experi']"
2223,"['think', 'internet', 'point', 'late', 'nineti', 'earli', 'thousand', 'even', 'dozen', 'peopl', 'could', 'interact']"
2224,"['land', 'anymor', 'know', 'actual', 'internet', 'evolutionari', 'point', 'develop', 'point']"
2225,"['look', 'game', 'like', 'second', 'life', 'exampl', 'game', 'realli', 'ahead', 'time', 'never', 'forum', 'could', 'custom', 'digit', 'avatar', 'number', 'world', 'want', 'talk', 'friend', 'also', 'peopl', 'never', 'forg', 'friendship']"
2226,"['mean', 'even', 'wed', 'game', 'right', 'also', 'term', 'thrive', 'economi', 'digit', 'parcel', 'real', 'estat', 'second', 'life', 'get', 'sold', 'ten', 'thousand', 'dollar']"
2227,"['think', 'second', 'life', 'good', 'defin', 'characterist', 'game', 'go', 'forward', 'would', 'need', 'kind', 'delv', 'meta', 'state']"
2228,"['think', 'roadblock', 'came', 'thousand', 'super', 'first', 'popular', 'like', 'roll', 'work', 'came']"
2229,"['think', 'thousand', 'four']"
2230,"['great', 'defin', 'vision', 'still', 'earli']"
2231,"['join', 'roblox', 'thousand', 'seven']"
2232,"['think', 'first', 'first', 'seventi', 'thousand', 'user']"
2233,"['even', 'rememb', 'platform', 'hit', 'hundr', 'thousand', 'user', 'came', 'like', 'subsequ', 'year']"
2234,"['realli', 'realli', 'slow']"
2235,"['level', 'cap', 'eight', 'twelv', 'peopl']"
2236,"['type', 'untap', 'necess', 'need', 'signific', 'latenc', 'problem', 'realli', 'realli', 'good', 'implement', 'build', 'block', 'roadblock', 'util', 'compens', 'creator', 'think', 'number', 'year', 'gonna', 'half', 'billion', 'dollar']"
2237,"['like', 'even', 'fathom', 'back', 'late', 'thousand']"
2238,"['level', 'part', 'creat', 'admin', 'moder', 'websit']"
2239,"['popular', 'level', 'rememb', 'made', 'mod']"
2240,"['full', 'fledg', 'user', 'gener', 'economi', 'span', 'cosmet', 'item', 'also', 'span', 'level', 'even', 'advertis', 'level', 'roadblock', 'robot', 'think', 'awesom']"
2241,"['realli', 'come', 'long']"
2242,"['excit', 'roblox']"
2243,"['think', 'beta', 'seven', 'hundr', 'player', 'play', 'concurr']"
2244,"['realli', 'get']"
2245,"['play', 'level', 'roblox', 'separ', 'server', 'separ', 'server', 'run', 'instanc', 'also', 'level', 'well']"
2246,"['adopt', 'sword', 'fight', 'game']"
2247,"['need', 'physic', 'leav', 'rejoin', 'entir']"
2248,"['entir', 'group', 'peopl']"
2249,"['think', 'interoper', 'aspect', 'go', 'import', 'thing', 'tackl']"
2250,"['whoever', 'success', 'go', 'open', 'door', 'number', 'joint', 'experi', 'come', 'togeth', 'creat', 'full', 'fledg', 'economi', 'full', 'fledg', 'social', 'media', 'platform', 'well']"
2251,"['think', 'say', 'reson', 'realli', 'well', 'craig', 'talk', 'last', 'episod', 'talk', 'would', 'love', 'vision', 'open', 'inter', 'opera', 'meta', 'need', 'build', 'technolog', 'first', 'everyth', 'say', 'total', 'align', 'know', 'said', 'still', 'first', 'inning']"
2252,"['even', 'know', 'first']"
2253,"['might', 'even', 'bottom', 'first', 'inning']"
2254,"['know', 'know', 'long', 'make', 'know', 'massiv', 'scale', 'immers', 'experi', 'within', 'close', 'ecosystem', 'even', 'think', 'open']"
2255,"['think', 'realli', 'import', 'point', 'peopl', 'understand']"
2256,"['know', 'hype', 'matter', 'today']"
2257,"['heck', 'podcast']"
2258,"['know', 'underscor', 'hype', 'also', 'know', 'develop', 'need', 'done', 'realiz', 'vision']"
2259,"['hundr', 'percent']"
2260,"['total', 'echo', 'say']"
2261,"['wanna', 'comment', 'thing', 'mario', 'mention', 'audienc', 'realli', 'interest']"
2262,"['think', 'notion', 'massiv', 'multiplay', 'onlin', 'game', 'environ']"
2263,['right']
2264,"['sure', 'bunch', 'peopl']"
2265,"['listen', 'podcast', 'podcast', 'plagu', 'legend', 'world', 'warcraft', 'bunch', 'other']"
2266,"['think', 'meta', 'environ', 'necessarili', 'compani', 'build', 'platform']"
2267,"['like', 'roblox']"
2268,"['obvious', 'know', 'effort', 'compani', 'gonna', 'talk', 'minut']"
2269,"['think', 'also', 'interest', 'think', 'massiv', 'histor', 'realli', 'realli', 'larg', 'past', 'fifteen', 'twenti', 'year']"
2270,"['could', 'also', 'potenti', 'build', 'meta', 'within', 'game', 'ecosystem']"
2271,"['obvious', 'know', 'epic', 'larg', 'think', 'fortnit', 'game', 'becom', 'becom', 'platform', 'later', 'univers', 'recal', 'tweet', 'theme', 'sweeney', 'think', 'coupl', 'year', 'someon', 'ask', 'fortnit', 'said', 'moment', 'game', 'ask', 'year']"
2272,"['know', 'think', 'would', 'underestim', 'underestim', 'world', 'warcraft', 'world', 'emerg', 'steal', 'million', 'user', 'look', 'compani', 'like', 'riot', 'game']"
2273,"['anyon', 'thing', 'riot', 'game', 'intern', 'convers', 'mean']"
2274,"['obvious', 'pay', 'attent', 'come']"
2275,"['compani', 'come', 'game', 'side', 'versu', 'platform', 'like', 'robo']"
2276,"['yeah', 'know', 'think', 'super', 'fascin', 'interior', 'moment']"
2277,['yeah']
2278,"['also', 'help', 'game', 'fifteen', 'plu', 'year', 'think', 'enter', 'environ', 'instead', 'titl', 'releas', 'cyclic', 'like', 'annual', 'everi', 'year']"
2279,"['develop', 'stick', 'titl', 'number', 'year', 'monet', 'game', 'servic', 'build', 'layer', 'game', 'technolog', 'creat', 'know', 'ever', 'enhanc', 'experi']"
2280,"['think', 'leagu', 'legend', 'game', 'sinc', 'thousand', 'nine', 'mani', 'player', 'mani', 'champion', 'dota', 'highest', 'prize', 'pool', 'esport', 'world', 'popular', 'esport', 'world', 'sinc', 'thousand', 'thirteen', 'world', 'warcraft']"
2281,"['like', 'said', 'sinc', 'thousand', 'four']"
2282,"['game', 'signific', 'amount', 'time']"
2283,"['even', 'term', 'first', 'person', 'shooter']"
2284,"['exampl', 'call', 'duti', 'know', 'call', 'duti', 'launch', 'annual']"
2285,"['activ', 'found', 'success', 'zone', 'servic', 'base', 'titl']"
2286,"['think', 'develop', 'still', 'cling', 'launch', 'window']"
2287,"['think', 'gonna', 'revisit', 'start', 'launch', 'individu', 'experi', 'constantli', 'updat', 'servic', 'allow', 'build', 'next', 'meta']"
2288,['yeah']
2289,"['think', 'realli', 'import', 'know', 'think', 'know', 'game', 'compani', 'elev', 'experi', 'shift', 'strategi', 'know', 'think', 'nice', 'next', 'question', 'want', 'dive', 'want', 'give', 'know', 'littl', 'time', 'talk', 'index', 'success', 'guy', 'know', 'seem', 'keep', 'daili', 'basi', 'base', 'everi', 'morn', 'wake', 'ad', 'anoth', 'hundr', 'million', 'dollar']"
2290,"['like', 'know', 'absolut', 'bonker', 'crazi', 'thing', 'guy', 'fantast', 'guy']"
2291,"['know', 'know', 'think', 'kind', 'construct', 'work', 'matt', 'ball', 'counsel', 'expert', 'done', 'creat', 'index', 'know', 'refin', 'strategi', 'realli', 'brought', 'creat', 'defin', 'meta', 'defin', 'meta', 'internet', 'broad', 'descript', 'everi', 'compani', 'earth', 'compani', 'everi', 'compani', 'presenc', 'internet']"
2292,"['take', 'much', 'refin', 'approach']"
2293,"['talk', 'know', 'construct', 'index', 'guy', 'express', 'know', 'strategi', 'refin', 'narrow', 'compani', 'fund', 'repres', 'guy', 'think', 'leader', 'meta', 'today']"
2294,['yeah']
2295,"['matthew', 'work', 'index', 'sinc', 'late', 'twenti', 'twenti']"
2296,"['refer', 'launch', 'june', 'twenti', 'twenti']"
2297,"['realli', 'oven']"
2298,"['think', 'question', 'pose', 'index', 'launch', 'today', 'enough', 'compani', 'could', 'defin', 'meta', 'compani', 'realli', 'launch', 'index', 'compani', 'deriv', 'revenu', 'meta', 'sourc']"
2299,"['twenti', 'twenti', 'realli', 'show', 'compani', 'explicitli', 'redefin', 'strategi', 'focu', 'meta']"
2300,"['think', 'facebook', 'state', 'chang', 'meta', 'platform', 'number', 'endors', 'seventh', 'biggest', 'compani', 'unit', 'state', 'essenti', 'becom', 'meta', 'first', 'compani']"
2301,"['launch', 'june', 'methodolog', 'defin', 'meta', 'seven', 'categori', 'quickli']"
2302,['comput']
2303,"['compani', 'enabl', 'suppli', 'comput', 'power', 'support', 'meta', 'network', 'compani', 'provid', 'connect', 'bandwidth', 'data', 'servic', 'consum', 'virtual', 'platform', 'compani', 'develop', 'oper', 'immers', 'digit', 'simul', 'world', 'interchang', 'standard']"
2304,"['compani', 'creat', 'protocol', 'tool', 'payment', 'content', 'asset', 'ident', 'servic', 'hardwar']"
2305,"['seven', 'categori', 'defin', 'index', 'within', 'matthew', 'ball', 'team', 'assign', 'larg', 'univers', 'compani', 'think', 'thousand', 'compani', 'categori']"
2306,"['within', 'categori', 'compani', 'receiv', 'rate']"
2307,"['kind', 'composit', 'mani', 'categori', 'rate', 'categori']"
2308,"['composit', 'index']"
2309,"['know', 'time', 'think', 'number', 'constitu', 'index', 'go', 'narrow', 'meta', 'get', 'refin', 'even', 'launch', 'june', 'index', 'fifti', 'compani']"
2310,"['last', 'rebal', 'coupl', 'month', 'index', 'believ', 'forti', 'compani']"
2311,"['kind', 'index', 'construct']"
2312,"['behind', 'matthew', 'ball', 'team', 'individu', 'expert', 'counsel', 'wide', 'rang', 'experi', 'within', 'meta', 'individu', 'work', 'facebook', 'valv', 'name']"
2313,['launch']
2314,"['pretti', 'success', 'gate', 'matt', 'attest', 'launch', 'typic', 'see', 'start', 'volum', 'inflow']"
2315,"['even', 'facebook', 'name', 'chang', 'octob', 'twenti', 'eighth', 'hundr', 'fifti', 'million', 'inflow', 'fund']"
2316,"['intent', 'purpos', 'go', 'well', 'think', 'announc', 'realli', 'supercharg', 'interest', 'peopl', 'look', 'way', 'exposur', 'space', 'realli', 'allow', 'diversifi', 'manner', 'secur', 'select', 'individu', 'compani', 'rather', 'diversifi', 'basket', 'contain', 'compani', 'becom', 'player', 'meta']"
2317,"['sinc', 'point', 'went', 'hundr', 'fifti', 'million', 'asset']"
2318,"['think', 'eight', 'hundr']"
2320,"['hard', 'keep', 'volatil', 'well', 'inflow', 'compon']"
2321,"['yeah', 'realli', 'happi', 'success', 'fund', 'happi', 'audienc', 'almost', 'exclus', 'retail', 'appreci', 'done', 'think', 'right', 'fund', 'allow', 'investor', 'exposur', 'emerg', 'space']"
2322,"['feel', 'eight', 'compani', 'drop', 'sadli', 'drop', 'index', 'good', 'luck']"
2323,"['know', 'pick', 'point', 'success', 'congratul', 'realli', 'stellar', 'growth', 'past', 'coupl', 'month']"
2324,"['obvious', 'crazi', 'ride', 'meta', 'last', 'week', 'start', 'brand', 'facebook', 'becom', 'platform']"
2325,"['catalyz', 'strong', 'result', 'across', 'board']"
2326,"['meta', 'player', 'meta', 'relat', 'compani', 'rogu', 'roblox', 'uniti', 'etcetera', 'etcetera', 'gave', 'strong', 'quarterli', 'review']"
2327,"['also', 'announc', 'microsoft', 'enterpris', 'cours', 'nvidia', 'track', 'close', 'toward', 'trillion', 'dollar', 'compani', 'would', 'anyon', 'coupl', 'year', 'would', 'sound', 'complet', 'complet', 'unimagin']"
2328,"['look', 'announc', 'updat', 'major', 'compani']"
2329,"['see', 'crazi', 'inflow', 'flow', 'come', 'flow', 'come', 'investor', 'interest', 'think', 'would', 'great', 'listen', 'commentari', 'retail', 'investor', 'also', 'institut']"
2330,['yeah']
2331,['think']
2332,"['term', 'retail', 'institut', 'quot', 'unquot', 'divid']"
2333,"['think', 'case', 'actual', 'similar']"
2334,"['like', 'said', 'strategi', 'primarili', 'gear', 'toward', 'retail', 'investor']"
2335,"['outbound', 'salesforc', 'pretti', 'rare', 'compani']"
2336,"['thought', 'leadership', 'research', 'either', 'social', 'media', 'mainli', 'lead', 'twitter']"
2337,"['publish', 'research', 'websit', 'well']"
2338,"['newslett', 'think', 'thousand', 'subscrib']"
2339,"['outlet', 'domin', 'stuff', 'institut', 'retail', 'look', 'alik']"
2340,"['realli', 'level', 'play', 'field', 'kind', 'line', 'spirit', 'meta', 'meta', 'kind', 'equal', 'play', 'field', 'investor', 'base']"
2341,"['consum', 'content', 'realli', 'get', 'preferenti', 'treatment', 'term', 'purchas', 'fund', 'research', 'consum']"
2342,"['would', 'fund', 'probabl', 'nineti', 'percent', 'retail', 'asset', 'current', 'percent', 'institut']"
2343,"['might', 'even', 'less']"
2344,"['investor', 'invest', 'especi', 'post', 'covid']"
2345,"['seen', 'obvious', 'surg', 'trade', 'app', 'retail', 'trade', 'environ']"
2346,"['peopl', 'becom', 'hold', 'investor', 'kinda', 'first', 'time', 'meme', 'stock']"
2347,"['know', 'seen', 'realli', 'stick', 'journey', 'made', 'pretti', 'clear', 'meta', 'versu', 'someth', 'go', 'realiz', 'overnight']"
2348,"['gonna', 'probabl', 'decad', 'actual', 'meta', 'person', 'place']"
2349,"['mayb', 'next', 'five', 'year', 'start', 'experi', 'front']"
2350,"['realli', 'infrastructur', 'technolog', 'signific', 'hurdl']"
2351,"['institut', 'appreci', 'probabl', 'stick', 'assess', 'fund', 'test']"
2352,"['know', 'seen', 'retail', 'weather', 'variou', 'bump', 'road']"
2353,"['think', 'import', 'point', 'know', 'build', 'launch', 'bloomberg', 'index', 'guy', 'know', 'technic', 'gonna', 'compet']"
